,file,emotion,speaker,text
3891,./wav_path/./wav_path/Ses04M_impro05_F007.wav,e0,Ses04F,UM . BUT ACTUALLY OUR POLICY IS A FIFTY DOLLAR .
3892,./wav_path/./wav_path/Ses04M_impro05_F008.wav,e0,Ses04F,REFUND COVERAGE OF THE BAG THAT WAS LOST YES .
3893,./wav_path/./wav_path/Ses04M_impro05_F009.wav,e0,Ses04F,THAT'S OUR POLICY SIR .
3894,./wav_path/./wav_path/Ses04M_impro05_F010.wav,e0,Ses04F,I CAN'T DO THAT .
3895,./wav_path/./wav_path/Ses04M_impro05_F013.wav,e0,Ses04F,WE'LL COVER FIFTY .
3896,./wav_path/./wav_path/Ses04M_impro05_F017.wav,e0,Ses04F,I'M VERY SORRY I  UNDERSTAND YOU'RE UPSET YOU JUST GOT OFF A LONG FLIGHT .
3897,./wav_path/./wav_path/Ses04M_impro05_F019.wav,e0,Ses04F,I UNDERSTAND THAT  I WOULD KNOW IF IT WAS MINE  UM .
3898,./wav_path/./wav_path/Ses04M_impro05_F020.wav,e0,Ses04F,BUT IT'S NOT IT'S YOURS I UNDERSTAND .
3899,./wav_path/./wav_path/Ses04M_impro05_F036.wav,e0,Ses04F,I UNDERSTAND YOU'RE FRUSTRATED BUT .
3900,./wav_path/./wav_path/Ses04M_impro05_F037.wav,e0,Ses04F,I KNOW I UNDERSTAND IT'S PERSONAL IT'S  PERSONAL TO YOU I GET  THAT .
3901,./wav_path/./wav_path/Ses04M_impro05_M008.wav,e2,Ses04M,FIFTY DOLLARS .
3902,./wav_path/./wav_path/Ses04M_impro05_M009.wav,e2,Ses04M,FIFTY DOLLARS . NO WAY . NO .
3903,./wav_path/./wav_path/Ses04M_impro05_M010.wav,e2,Ses04M,I DON'T BUT THE THING IS I DON'T CARE ABOUT YOUR . POLICY .
3904,./wav_path/./wav_path/Ses04M_impro05_M011.wav,e2,Ses04M,YOU UNDERSTAND .
3905,./wav_path/./wav_path/Ses04M_impro05_M014.wav,e2,Ses04M,NO NO BECAUSE LOOK I DON'T CARE WHAT YOUR POLICY SAYS  I MEAN .
3906,./wav_path/./wav_path/Ses04M_impro05_M015.wav,e2,Ses04M,YOU UNDERSTAND THAT THE CONTENTS OF MY BAG . THE CONTENTS OF MY BAG COST A HUNDRED AND FIFTY DOLLARS .
3907,./wav_path/./wav_path/Ses04M_impro05_M016.wav,e2,Ses04M,YOU .
3908,./wav_path/./wav_path/Ses04M_impro05_M017.wav,e2,Ses04M,NO . NO . NO . WHAT I NEED YOU TO DO I NEED YOU TO WRITE  CHECKS FOR . I NEED YOU TO WRITE THREE OF THEM . THAT'LL BE SATISFACTORY .
3909,./wav_path/./wav_path/Ses04M_impro05_M018.wav,e2,Ses04M,JUST  YOU CAN FILL OUT THE FORM WE CAN FILL OUT NO NO NO WE CAN FILL OUT THE FORM THREE TIMES .
3910,./wav_path/./wav_path/Ses04M_impro05_M022.wav,e2,Ses04M,YEAH . IF IT WAS YOURS BUT IT'S NOT IT'S MINE . OKAY SO JUST .
3911,./wav_path/./wav_path/Ses04M_impro05_M026.wav,e2,Ses04M,BUT I NEED TO SPEAK TO SOMEBODY WHO CAN MAKE THE THREE CHECK THING  HAPPEN .
3912,./wav_path/./wav_path/Ses04M_impro05_M038.wav,e2,Ses04M,PLEASE .
3913,./wav_path/./wav_path/Ses04M_impro05_M039.wav,e2,Ses04M,I'M ALREADY CALM . OKAY I'M CALM . I'M CALM .
3914,./wav_path/./wav_path/Ses04M_impro05_M044.wav,e2,Ses04M,YEAH  IF YOU WERE REALLY SORRY YOU'D GIVE ME THE THREE CHECKS .
3915,./wav_path/./wav_path/Ses04M_impro05_M045.wav,e2,Ses04M,SO WHY DON'T WE JUST . DO THAT  AND STOP THIS NONSENSE . HMM HMM .
3916,./wav_path/./wav_path/Ses04M_impro06_F000.wav,e3,Ses04F,HEY HOW YOU DOING .
3917,./wav_path/./wav_path/Ses04M_impro06_F001.wav,e3,Ses04F,I'M SORRY .
3918,./wav_path/./wav_path/Ses04M_impro06_F002.wav,e3,Ses04F,I . KNOW I  KNOW THERE'S NOTHING I CAN SAY THAT WILL REALLY HELP BUT .
3919,./wav_path/./wav_path/Ses04M_impro06_F003.wav,e3,Ses04F,I'M SORRY IT'S NEVER EASY .
3920,./wav_path/./wav_path/Ses04M_impro06_F004.wav,e3,Ses04F,BUT I'M HERE . IF THERE'S ANYTHING YOU NEED I  MEAN YOU JUST HAVE TO ASK I KNOW .
3921,./wav_path/./wav_path/Ses04M_impro06_F005.wav,e3,Ses04F,IT DOESN'T REALLY DO ANYTHING BUT .
3922,./wav_path/./wav_path/Ses04M_impro06_F006.wav,e3,Ses04F,I KNOW IT NEVER IS .
3923,./wav_path/./wav_path/Ses04M_impro06_F007.wav,e3,Ses04F,HOW'S UM  HOW'S HIS PARENTS DOING .
3924,./wav_path/./wav_path/Ses04M_impro06_F008.wav,e3,Ses04F,I MEAN WHAT DO YOU WANT TO DO DO YOU WANT TO DO  YOU WANT TO TALK ABOUT IT DO YOU .
3925,./wav_path/./wav_path/Ses04M_impro06_F009.wav,e3,Ses04F,WELL I KNOW IT'S NOT . A LOT . OF HELP  OR ANYTHING . BUT . AT LEAST YOU GOT TO KNOW HIM I MEAN AT LEAST YOU HAD THE TIME WITH  HIM THAT YOU DID .
3926,./wav_path/./wav_path/Ses04M_impro06_F010.wav,e3,Ses04F,I MEAN WE CAN BE GRATEFUL FOR THAT .
3927,./wav_path/./wav_path/Ses04M_impro06_F011.wav,e3,Ses04F,YOU FEEL THAT WAY NOW BECAUSE YOU'RE UPSET BUT  YOU DON'T REALLY THINK THAT .
3928,./wav_path/./wav_path/Ses04M_impro06_F012.wav,e3,Ses04F,IT'LL GET BETTER  I KNOW IT DOESN'T HELP  BUT IT WILL GET BETTER AND YOU  WILL REMEMBER ALL OF THE GOOD THINGS THAT YOU GUYS HAD ALL OF THE MEMORIES THAT YOU HAVE WITH HIM THAT WERE HAPPY AND YOU'LL BE GRATEFUL FOR THOSE .
3929,./wav_path/./wav_path/Ses04M_impro06_F014.wav,e3,Ses04F,I AGREE . IF I KNEW HOW TO MAKE THAT HAPPEN I WOULD CERTAINLY HELP YOU .
3930,./wav_path/./wav_path/Ses04M_impro06_F015.wav,e3,Ses04F,WHEN'S THE SERVICE CAN  CAN WE HELP  IS THERE ANYTHING I MEAN .
3931,./wav_path/./wav_path/Ses04M_impro06_F016.wav,e3,Ses04F,SEEMS LIKE IF THE WHOLE WORLD'S SAD THEN IT'S OKAY FOR YOU TO BE .
3932,./wav_path/./wav_path/Ses04M_impro06_F017.wav,e3,Ses04F,I KNOW .
3933,./wav_path/./wav_path/Ses04M_impro06_F018.wav,e3,Ses04F,I DON'T HAVE ANY MAGIC ANSWERS BUT .
3934,./wav_path/./wav_path/Ses04M_impro06_F019.wav,e3,Ses04F,I MEAN AS AS CLICHE AS IT IS AS LONG AS PEOPLE WHO LOVED HIM REMEMBER HIM THEN IT'S NOT . A WASTE  YOU KNOW .
3935,./wav_path/./wav_path/Ses04M_impro06_M000.wav,e3,Ses04M,THANKS .
3936,./wav_path/./wav_path/Ses04M_impro06_M001.wav,e3,Ses04M,I KNOW I JUST  I DON'T KNOW IT'S JUST WEIRD BECAUSE  YOU HAVE SOMEBODY WHO'S  YOU KNOW .
3937,./wav_path/./wav_path/Ses04M_impro06_M002.wav,e3,Ses04M,A MAJOR PART OF YOUR LIFE AND THEN THEY'RE GONE  AND  I DON'T KNOW THAT'S NOT . REALLY . IT'S NEVER REALLY HAPPENED  TO ME BEFORE .
3938,./wav_path/./wav_path/Ses04M_impro06_M003.wav,e3,Ses04M,YEAH .
3939,./wav_path/./wav_path/Ses04M_impro06_M004.wav,e3,Ses04M,THANKS .
3940,./wav_path/./wav_path/Ses04M_impro06_M005.wav,e3,Ses04M,I JUST . IT'S JUST NOT FAIR .
3941,./wav_path/./wav_path/Ses04M_impro06_M006.wav,e3,Ses04M,I MEAN THEY'RE  YOU KNOW . THEY'RE  UPSET . IT'S LIKE  YOU KNOW THEY .
3942,./wav_path/./wav_path/Ses04M_impro06_M007.wav,e3,Ses04M,FEEL THE SAME WAY EVERYBODY ELSE DOES .
3943,./wav_path/./wav_path/Ses04M_impro06_M008.wav,e3,Ses04M,{BR}  I MEAN THERE'S NOTHING REALLY TO TALK ABOUT . HE'S GONE AND  I'LL NEVER  SEE HIM AGAIN .
3944,./wav_path/./wav_path/Ses04M_impro06_M009.wav,e3,Ses04M,YEAH .
3945,./wav_path/./wav_path/Ses04M_impro06_M010.wav,e3,Ses04M,YEAH I DON'T KNOW SOMETIMES I WISH  I DIDN'T KNOW . HIM SO I WOULDN'T .
3946,./wav_path/./wav_path/Ses04M_impro06_M011.wav,e3,Ses04M,THIS IS JUST  THIS IS A TERRIBLE LIFE . I JUST DON'T UNDERSTAND .
3947,./wav_path/./wav_path/Ses04M_impro06_M012.wav,e3,Ses04M,I MEAN IT'S JUST NOT FAIR LIKE  I DON'T KNOW  WHY PEOPLE .
3948,./wav_path/./wav_path/Ses04M_impro06_M013.wav,e3,Ses04M,THERE SHOULD JUST BE SOME SORT OF  RULE THAT PEOPLE DON'T DIE UNTIL THEY'RE OLDER  CAUSE THEN AT LEAST IT'S EXPECTED .
3949,./wav_path/./wav_path/Ses04M_impro06_M014.wav,e3,Ses04M,I DON'T KNOW WHAT TO DO .
3950,./wav_path/./wav_path/Ses04M_impro06_M015.wav,e3,Ses04M,I MEAN YOU YOU CAN GO . I DON'T KNOW I DON'T  KNOW WHAT ELSE .
3951,./wav_path/./wav_path/Ses04M_impro06_M016.wav,e3,Ses04M,I HOPE IT RAINS . SOMEHOW THAT'LL MAKE ME FEEL MORE  COMFORTABLE .
3952,./wav_path/./wav_path/Ses04M_impro06_M017.wav,e3,Ses04M,YEAH .
3953,./wav_path/./wav_path/Ses04M_impro06_M018.wav,e3,Ses04M,I JUST WISH THERE WAS SOME WAY TO JUST  BRING HIM BACK TO LIFE MAGICALLY .
3954,./wav_path/./wav_path/Ses04M_impro06_M019.wav,e3,Ses04M,JUST  YOU KNOW . SOME  THING SOME  GENIE I . NEED TO FIND A GENIE BOTTLE .
3955,./wav_path/./wav_path/Ses04M_impro06_M020.wav,e3,Ses04M,I KNOW .
3956,./wav_path/./wav_path/Ses04M_impro07_F002.wav,e1,Ses04F,I DIDN'T . EVEN .
3957,./wav_path/./wav_path/Ses04M_impro07_F003.wav,e1,Ses04F,KNOW YOU APPLIED TO U S  C .
3958,./wav_path/./wav_path/Ses04M_impro07_F004.wav,e1,Ses04F,THAT'S AMAZING . I'VE . SEEN IT ON TV  UM . WOW I MEAN . WELL WHAT ARE YOU GOING TO MAJOR IN WHAT ARE YOU GOING TO DO .
3959,./wav_path/./wav_path/Ses04M_impro07_F006.wav,e1,Ses04F,RIGHT .
3960,./wav_path/./wav_path/Ses04M_impro07_F007.wav,e1,Ses04F,YES .
3961,./wav_path/./wav_path/Ses04M_impro07_F008.wav,e1,Ses04F,IS U S C KNOWN FOR ITS . HISTORY PROGRAM .
3962,./wav_path/./wav_path/Ses04M_impro07_F009.wav,e1,Ses04F,I KNOW IT'S A GREAT SCHOOL AND YOU KNOW .
3963,./wav_path/./wav_path/Ses04M_impro07_F010.wav,e1,Ses04F,IT'S ALL ABOUT THE CONNECTIONS .
3964,./wav_path/./wav_path/Ses04M_impro07_F011.wav,e1,Ses04F,OH YOU DID NOT JUST SAY THAT .
3965,./wav_path/./wav_path/Ses04M_impro07_F012.wav,e1,Ses04F,I KNOW YOU'RE GOING TO BE SO CLOSE .
3966,./wav_path/./wav_path/Ses04M_impro07_F013.wav,e1,Ses04F,I'M GLAD YOU DID .
3967,./wav_path/./wav_path/Ses04M_impro07_F014.wav,e1,Ses04F,THAT'S GREAT I MEAN I'M REALLY GLAD YOU'RE NOT GOING TO GO ANYWHERE YOU'LL  STILL BE HERE .
3968,./wav_path/./wav_path/Ses04M_impro07_F015.wav,e1,Ses04F,EVERYTHING IN LA IS TWENTY MINUTES AWAY .
3969,./wav_path/./wav_path/Ses04M_impro07_F016.wav,e1,Ses04F,GIVE OR TAKE {LG} .
3970,./wav_path/./wav_path/Ses04M_impro07_F017.wav,e1,Ses04F,WELL CONGRATULATIONS .
3971,./wav_path/./wav_path/Ses04M_impro07_F018.wav,e1,Ses04F,YEAH .
3972,./wav_path/./wav_path/Ses04M_impro07_F022.wav,e1,Ses04F,BUT CONGRATS ON THE U S C THING .
3973,./wav_path/./wav_path/Ses04M_impro07_F023.wav,e0,Ses04F,THE  WHAT  THE I MEAN .
3974,./wav_path/./wav_path/Ses04M_impro07_F026.wav,e0,Ses04F,OKAY WELL THAT'S COOL TOO BUT LIKE .
3975,./wav_path/./wav_path/Ses04M_impro07_F027.wav,e1,Ses04F,WOW YOU ARE A WINNER AND A HALF {LG} .
3976,./wav_path/./wav_path/Ses04M_impro07_F036.wav,e0,Ses04F,EXCUSE ME .
3977,./wav_path/./wav_path/Ses04M_impro07_F037.wav,e0,Ses04F,NO .
3978,./wav_path/./wav_path/Ses04M_impro07_M000.wav,e1,Ses04M,ALRIGHT SO YOU'RE NOT GOING TO BELIEVE THIS  BUT  I WENT HOME TODAY . I LOOKED THROUGH THE MAIL . AND . I GOT AN ACCEPTANCE LETTER FROM U S C .
3979,./wav_path/./wav_path/Ses04M_impro07_M001.wav,e1,Ses04M,I'M GOING TO U S C . YEAH .
3980,./wav_path/./wav_path/Ses04M_impro07_M002.wav,e1,Ses04M,YEAH  YEAH .
3981,./wav_path/./wav_path/Ses04M_impro07_M003.wav,e1,Ses04M,I DID I DID I'VE YEAH I APPLIED TO U S C I MEAN IT'S REALLY EXPENSIVE  BUT .
3982,./wav_path/./wav_path/Ses04M_impro07_M004.wav,e1,Ses04M,IT'S A REALLY GOOD SCHOOL . SO .
3983,./wav_path/./wav_path/Ses04M_impro07_M007.wav,e1,Ses04M,YEAH I . LIKE TO KNOW ABOUT HISTORY CAUSE YOU KNOW IT'S . IT'S JUST SO RELEVANT  TO THE PRESENT .
3984,./wav_path/./wav_path/Ses04M_impro07_M008.wav,e1,Ses04M,YEAH .
3985,./wav_path/./wav_path/Ses04M_impro07_M009.wav,e1,Ses04M,AND UH .
3986,./wav_path/./wav_path/Ses04M_impro07_M010.wav,e1,Ses04M,UM  YOU KNOW I DON'T THINK SO BUT I THINK THAT YOU KNOW IT'S STILL A PRIVATE SCHOOL .
3987,./wav_path/./wav_path/Ses04M_impro07_M011.wav,e1,Ses04M,AND RIGHT YOU KNOW  IT'S STILL AND THEN YOU KNOW I MEAN .
3988,./wav_path/./wav_path/Ses04M_impro07_M012.wav,e1,Ses04M,I'M GUESSING YOU KNOW IT'S LIKE I I CHECKED IT OUT AND LIKE THEY HAVE A DECENT HISTORY  PROGRAM .
3989,./wav_path/./wav_path/Ses04M_impro07_M013.wav,e1,Ses04M,SO AND LIKE THE GEOLOGY JUST IS AWESOME  IT ROCKS NO PUN INTENDED {LG} .
3990,./wav_path/./wav_path/Ses04M_impro07_M014.wav,e1,Ses04M,UM . BUT UH  ANYWAY YEAH SO THAT'S AWESOME THOUGH BECAUSE YOU LIVE HERE . AND THEN WE'RE NOT GOING TO BE SEPARATED  BY ME GOING TO SOME OTHER SCHOOL .
3991,./wav_path/./wav_path/Ses04M_impro07_M015.wav,e1,Ses04M,AND UH IT'S JUST REALLY EXCITING I YOU KNOW I'M JUST I . WANT TO . I WANT TO SHARE THIS  SPECIAL HAPPY MOMENT WITH YOU IT'S  AWESOME .
3992,./wav_path/./wav_path/Ses04M_impro07_M020.wav,e1,Ses04M,UMM . AND I'M GOING TO CHECK OUT SCHOOL AND GET  YOU KNOW CHECK OUT THE COURSES .
3993,./wav_path/./wav_path/Ses04M_impro07_M021.wav,e1,Ses04M,FIND OUT ALL THIS STUFF AND  AND I DON'T KNOW I THINK I'M GOING TO TRY TO LIVE IN A DORM .
3994,./wav_path/./wav_path/Ses04M_impro07_M025.wav,e0,Ses04M,OUCH . THAT'S UM . OH WOW .
3995,./wav_path/./wav_path/Ses04M_impro07_M026.wav,e0,Ses04M,NO NO I MEAN I DIDN'T KNOW . I DIDN'T KNOW THAT ABOUT YOU . UM I FEEL LIKE .
3996,./wav_path/./wav_path/Ses04M_impro07_M029.wav,e0,Ses04M,I'LL GO TO BASKETBALL GAMES .
3997,./wav_path/./wav_path/Ses04M_impro07_M030.wav,e0,Ses04M,MAYBE SOME GOLF MATCHES .
3998,./wav_path/./wav_path/Ses04M_impro07_M032.wav,e0,Ses04M,I DON'T KNOW DO THEY HAVE . GOLF . DO THEY HAVE DOES U S C HAVE A I DON'T KNOW IF THEY HAVE A GOLF TEAM .
3999,./wav_path/./wav_path/Ses04M_impro07_M035.wav,e0,Ses04M,NO I'M . NOT GOING TO GO . TO A FOOTBALL GAME .
4000,./wav_path/./wav_path/Ses04M_impro07_M036.wav,e0,Ses04M,FORGET IT FORGET IT  FORGET  IT . NO WAY .
4001,./wav_path/./wav_path/Ses04M_impro07_M037.wav,e0,Ses04M,I DO I WILL NEED TO GET A GUN .
4002,./wav_path/./wav_path/Ses04M_impro07_M040.wav,e0,Ses04M,OKAY . UM  BUT NO I UH I DO NEED TO GET A GUN SOON THOUGH  CAUSE I MEAN .
4003,./wav_path/./wav_path/Ses04M_impro07_M041.wav,e0,Ses04M,I NEED TO GET LIKE A JUST A SMALL LITTLE GUN JUST CAUSE OR LIKE A TASER OR SOMETHING  OR JUST LIKE A BUTTERFLY KNIFE .
4004,./wav_path/./wav_path/Ses04M_impro07_M042.wav,e0,Ses04M,CAUSE YOU KNOW I MEAN IT'S LIKE IF I EVER WANT TO GO SOUTH OF CAMPUS .
4005,./wav_path/./wav_path/Ses04M_impro07_M043.wav,e0,Ses04M,WELL I NEED TO DEFEND MYSELF . FROM .
4006,./wav_path/./wav_path/Ses04M_impro08_F020.wav,e0,Ses04F,YOU'RE JUST GOING TO PUT IT BACK ON MY ACCOUNT .
4007,./wav_path/./wav_path/Ses04M_impro08_F022.wav,e1,Ses04F,OH MY GOD THANK YOU SO MUCH .
4008,./wav_path/./wav_path/Ses04M_impro08_F023.wav,e1,Ses04F,I REALLY APPRECIATE THIS I KNOW IT'S NOT POLICY OR WHATEVER BUT  SERIOUSLY .
4009,./wav_path/./wav_path/Ses04M_impro08_F024.wav,e1,Ses04F,MAKE MY LIFE A LOT EASIER .
4010,./wav_path/./wav_path/Ses04M_impro08_F027.wav,e0,Ses04F,I'LL .
4011,./wav_path/./wav_path/Ses04M_impro08_F028.wav,e0,Ses04F,CALL UP THE SPRINT CALL CENTER . AND UH YOU KNOW . COOL .
4012,./wav_path/./wav_path/Ses04M_impro08_F030.wav,e0,Ses04F,YOU TOO .
4013,./wav_path/./wav_path/Ses04M_impro08_M001.wav,e0,Ses04M,ARE YOU SURE YOU DIDN'T MAKE THEM .
4014,./wav_path/./wav_path/Ses04M_impro08_M004.wav,e0,Ses04M,OKAY .
4015,./wav_path/./wav_path/Ses04M_impro08_M005.wav,e0,Ses04M,UMM . MISS . ARUCKMAN .
4016,./wav_path/./wav_path/Ses04M_impro08_M006.wav,e0,Ses04M,I AM SEEING THE TWO HUNDRED DOLLAR CHARGE .
4017,./wav_path/./wav_path/Ses04M_impro08_M008.wav,e0,Ses04M,SO YOU'RE SAYING THAT YOU DIDN'T MAKE THESE CALLS .
4018,./wav_path/./wav_path/Ses04M_impro08_M010.wav,e0,Ses04M,ALL I CAN DO FOR YOU RIGHT NOW IS GIVE YOU A HUNDRED DOLLARS .
4019,./wav_path/./wav_path/Ses04M_impro08_M011.wav,e0,Ses04M,WHAT I CAN .
4020,./wav_path/./wav_path/Ses04M_impro08_M012.wav,e0,Ses04M,WHAT I CAN DO FOR YOU IS  GIVE YOU A HUNDRED DOLLARS RIGHT NOW  AND FILL OUT COMPLAINT FORM .
4021,./wav_path/./wav_path/Ses04M_impro08_M013.wav,e0,Ses04M,WHICH YOU WHICH YOU'LL HAVE TO GO INTO A LOCAL VERIZON DEALER  OR SPRINT .
4022,./wav_path/./wav_path/Ses04M_impro08_M017.wav,e0,Ses04M,A FEW WEEKS  YOU WON'T EVEN KNOW THAT THEY WERE THERE .
4023,./wav_path/./wav_path/Ses04M_impro08_M019.wav,e0,Ses04M,YEAH THAT'S FINE  I JUST . THAT'S FINE YEAH I  MEAN IT DOESN'T MAKE ANY DIFFERENCE TO ME I MEAN IT'S NOT LIKE IT'S GOING  TO  COST MY JOB OR ANYTHING .
4024,./wav_path/./wav_path/Ses04M_impro08_M020.wav,e0,Ses04M,I MEAN TECHNICALLY THAT'S POLICY BUT LIKE . I MEAN I DON'T REALLY CARE ABOUT NOBODY REALLY CARES ABOUT POLICY HERE .
4025,./wav_path/./wav_path/Ses04M_impro08_M021.wav,e0,Ses04M,SURE .
4026,./wav_path/./wav_path/Ses04M_impro08_M022.wav,e0,Ses04M,YOU'RE WELCOME .
4027,./wav_path/./wav_path/Ses04M_impro08_M023.wav,e0,Ses04M,NO NO NO IT'S COOL IT'S COOL IT'S COOL  SO UM .
4028,./wav_path/./wav_path/Ses04M_impro08_M024.wav,e0,Ses04M,YOU KNOW SO I MEAN ARE YOU DOING ANYTHING LATER . OR UM .
4029,./wav_path/./wav_path/Ses04M_impro08_M025.wav,e0,Ses04M,OH I DON'T KNOW I MEAN I DON'T KNOW I JUST THOUGHT  YOU KNOW MAYBE YOU WANT TO GET SOME CO I MEAN I'M ACTUALLY WAIT WHERE DO YOU . LIVE OH YOU'RE IN LOS ANGELES I SEE  OH . NO THAT SUCKS CAUSE I'M IN ACTUALLY IN  ALABAMA .
4030,./wav_path/./wav_path/Ses04M_impro08_M026.wav,e0,Ses04M,GOD . THAT'S LIKE A WHOLE PROBLEM WITH LIKE BUT NO I MEAN HEY IF YOU EVER .
4031,./wav_path/./wav_path/Ses04M_impro08_M027.wav,e0,Ses04M,IF YOU EVER COME OUT TO MONTGOMERY I MEAN YOU KNOW JUST . JUST CALL UP YOU KNOW CALL  UP THE OPERATOR AND I'LL I'LL BE HERE . SO UM .
4032,./wav_path/./wav_path/Ses04M_impro08_M028.wav,e0,Ses04M,ALRIGHT TAKE CARE .
4033,./wav_path/./wav_path/Ses04M_script01_1_F000.wav,e0,Ses04F,WHAT'S HE GOING TO SAY . MAYBE WE OUGHT TO TELL HIM BEFORE HE SEES IT .
4034,./wav_path/./wav_path/Ses04M_script01_1_F007.wav,e3,Ses04F,HE'S GETTING JUST LIKE AFTER HE DIED  WHAT'S THE MEANING IN THAT .
4035,./wav_path/./wav_path/Ses04M_script01_1_F011.wav,e2,Ses04F,YOU CAN'T SAY THAT TO HIM .
4036,./wav_path/./wav_path/Ses04M_script01_1_F012.wav,e2,Ses04F,HOW ARE YOU GOING TO PROVE IT CAN YOU PROVE IT .
4037,./wav_path/./wav_path/Ses04M_script01_1_F013.wav,e2,Ses04F,TO YOU IT IS AND TO ME BUT NOT TO HIM  YOU CAN TALK YOURSELF BLUE IN THE FACE BUT THERE'S NO BODY AND NO GRAVE SO WHERE ARE YOU .
4038,./wav_path/./wav_path/Ses04M_script01_1_F015.wav,e0,Ses04F,WHY .
4039,./wav_path/./wav_path/Ses04M_script01_1_F017.wav,e0,Ses04F,WELL THAT'S ONLY YOUR BUSINESS CHRIS .
4040,./wav_path/./wav_path/Ses04M_script01_1_F018.wav,e2,Ses04F,WHAT DO YOU WANT ME TO DO YOU'RE OLD ENOUGH TO KNOW YOUR OWN MIND .
4041,./wav_path/./wav_path/Ses04M_script01_1_F019.wav,e0,Ses04F,WELL YOU WANT TO MAKE SURE YOUR FATHER ISN'T GOING TO HAVE .
4042,./wav_path/./wav_path/Ses04M_script01_1_F021.wav,e2,Ses04F,I IGNORE WHAT I GOT TO IGNORE THE GIRL IS LARRY'S GIRL .
4043,./wav_path/./wav_path/Ses04M_script01_1_F022.wav,e2,Ses04F,FROM FATHER'S POINT OF VIEW HE'S NOT DEAD AND YOU HAVE NO RIGHT TO TAKE HIS GIRL .
4044,./wav_path/./wav_path/Ses04M_script01_1_F027.wav,e0,Ses04F,HOW DO YOU KNOW SHE'LL MARRY YOU MAYBE SHE FEELS THE SAME WAY FATHER DOES .
4045,./wav_path/./wav_path/Ses04M_script01_1_F028.wav,e0,Ses04F,THE TROUBLE IS YOU DON'T SEE ENOUGH WOMEN YOU NEVER DID .
4046,./wav_path/./wav_path/Ses04M_script01_1_F029.wav,e2,Ses04F,I DON'T SEE WHY IT HAS TO BE ANNIE .
4047,./wav_path/./wav_path/Ses04M_script01_1_F032.wav,e0,Ses04F,YES WE DID DO YOU WANT TO  KEEP GOING .
4048,./wav_path/./wav_path/Ses04M_script01_1_F033.wav,e0,Ses04F,JUST GIVE IT SOME MORE THOUGHT .
4049,./wav_path/./wav_path/Ses04M_script01_1_F034.wav,e2,Ses04F,WHAT THE HELL IS THIS .
4050,./wav_path/./wav_path/Ses04M_script01_1_F035.wav,e2,Ses04F,ARE YOU CRAZY .
4051,./wav_path/./wav_path/Ses04M_script01_1_F036.wav,e2,Ses04F,YOU'VE GOT A BUSINESS HERE WHAT THE HELL IS THIS .
4052,./wav_path/./wav_path/Ses04M_script01_1_F037.wav,e2,Ses04F,MUST YOU BE INSPIRED .
4053,./wav_path/./wav_path/Ses04M_script01_1_F039.wav,e2,Ses04F,YOU DON'T WANT TO THINK LIKE THAT .
4054,./wav_path/./wav_path/Ses04M_script01_1_F040.wav,e2,Ses04F,ALRIGHT . BUT JUST DON'T  THINK LIKE THAT . BECAUSE WHAT THE HELL DID WE WORK FOR  THAT'S ALL FOR YOU CHRIS THE WHOLE SHOOTING MATCH IS JUST FOR YOU .
4055,./wav_path/./wav_path/Ses04M_script01_1_F041.wav,e2,Ses04F,BUT DON'T  THINK THAT WAY YOU HEAR ME .
4056,./wav_path/./wav_path/Ses04M_script01_1_M000.wav,e0,Ses04M,HE SAW IT .
4057,./wav_path/./wav_path/Ses04M_script01_1_M001.wav,e0,Ses04M,HE WAS OUT HERE WHEN IT BROKE .
4058,./wav_path/./wav_path/Ses04M_script01_1_M013.wav,e2,Ses04M,WE'VE GOTTA SAY IT TO HIM .
4059,./wav_path/./wav_path/Ses04M_script01_1_M014.wav,e2,Ses04M,FOR GOD'S SAKE THREE YEARS NOBODY COMES BACK AFTER THREE YEARS IT'S INSANE .
4060,./wav_path/./wav_path/Ses04M_script01_1_M018.wav,e0,Ses04M,GOING TO ASK HER TO MARRY ME .
4061,./wav_path/./wav_path/Ses04M_script01_1_M021.wav,e2,Ses04M,WELL  THEN YOU KNOW IT'S NOT ONLY MY BUSINESS .
4062,./wav_path/./wav_path/Ses04M_script01_1_M022.wav,e2,Ses04M,SOMETIMES YOU INFURIATE ME YOU KNOW THAT  ISN'T IT YOUR BUSINESS TOO IF I TELL THIS TO FATHER AND HE THROWS A FIT ABOUT IT . YOU HAVE SUCH A TALENT FOR IGNORING THINGS .
4063,./wav_path/./wav_path/Ses04M_script01_1_M026.wav,e0,Ses04M,I WANTED TO GET THIS SETTLED FIRST .
4064,./wav_path/./wav_path/Ses04M_script01_1_M031.wav,e0,Ses04M,ALRIGHT THEN MOM DID WE SKIP SOMETHING NO  ALRIGHT THEN MOM .
4065,./wav_path/./wav_path/Ses04M_script01_1_M032.wav,e0,Ses04M,YEAH . LET'S KEEP GOING .
4066,./wav_path/./wav_path/Ses04M_script01_1_M034.wav,e3,Ses04M,FATHER FORGOT ABOUT LARRY  WE'D  HAVE A REGULAR WEDDING AND EVERYTHING HAPPY . IF I CAN'T GET THAT HERE THEN I'LL HAVE TO GET OUT .
4067,./wav_path/./wav_path/Ses04M_script01_1_M037.wav,e2,Ses04M,THE BUSINESS  THE BUSINESS DOESN'T INSPIRE ME .
